surface_area_m2,total_rooms,rooms,bathrooms,floor_level,prix,price_tnd,city,city_encoded,price_per_m2,rooms_per_surface
140.0,3.0,2,1,1,420000.0,420000.0,tunis,3,3000.0,0.014285714285714285
100.0,4.0,3,1,1,245000.0,245000.0,tunis,3,2450.0,0.03
114.0,3.0,2,2,1,380000.0,380000.0,tunis,3,3333.3333333333335,0.017543859649122806
130.0,3.0,2,1,1,660000.0,660000.0,tunis,3,5076.923076923077,0.015384615384615385
171.0,3.0,2,2,1,850000.0,850000.0,tunis,3,4970.7602339181285,0.011695906432748537
85.0,2.0,1,1,1,413000.0,413000.0,tunis,3,4858.823529411765,0.011764705882352941
101.0,3.0,4,1,1,325000.0,325000.0,tunis,3,3217.8217821782177,0.039603960396039604
123.0,4.0,3,2,2,205000.0,205000.0,tunis,3,1666.6666666666667,0.024390243902439025
160.0,4.0,3,2,1,785000.0,785000.0,tunis,3,4906.25,0.01875
135.0,3.0,2,2,1,350000.0,350000.0,tunis,3,2592.5925925925926,0.014814814814814815
129.0,2.0,1,1,1,410000.0,410000.0,tunis,3,3178.294573643411,0.007751937984496124
60.0,2.0,1,1,1,238000.0,238000.0,tunis,3,3966.6666666666665,0.016666666666666666
113.0,3.0,2,2,1,490000.0,490000.0,tunis,3,4336.283185840708,0.017699115044247787
195.0,5.0,3,2,1,860000.0,860000.0,tunis,3,4410.25641025641,0.015384615384615385
266.0,4.0,2,1,1,679000.0,679000.0,tunis,3,2552.6315789473683,0.007518796992481203
218.0,5.0,2,1,1,1100000.0,1100000.0,tunis,3,5045.871559633028,0.009174311926605505
202.0,3.0,2,1,1,1300000.0,1300000.0,tunis,3,6435.6435643564355,0.009900990099009901
132.0,3.0,2,2,1,594000.0,594000.0,tunis,3,4500.0,0.015151515151515152
123.0,3.0,2,2,1,455000.0,455000.0,tunis,3,3699.1869918699185,0.016260162601626018
84.0,2.0,1,1,1,380000.0,380000.0,tunis,3,4523.809523809524,0.011904761904761904
147.0,4.0,3,2,1,370000.0,370000.0,tunis,3,2517.0068027210887,0.02040816326530612
155.0,4.0,4,1,1,295000.0,295000.0,tunis,3,1903.225806451613,0.025806451612903226
70.0,2.0,1,1,1,239000.0,239000.0,tunis,3,3414.285714285714,0.014285714285714285
157.0,4.0,3,2,1,399000.0,399000.0,tunis,3,2541.4012738853503,0.01910828025477707
50.0,2.0,1,1,1,210000.0,210000.0,tunis,3,4200.0,0.02
120.0,3.0,2,2,1,450000.0,450000.0,tunis,3,3750.0,0.016666666666666666
93.0,3.0,2,1,1,380000.0,380000.0,tunis,3,4086.021505376344,0.021505376344086023
224.0,4.0,2,1,1,800000.0,800000.0,tunis,3,3571.4285714285716,0.008928571428571428
170.0,4.0,3,2,1,745000.0,745000.0,tunis,3,4382.35294117647,0.01764705882352941
50.0,1.0,1,1,1,175000.0,175000.0,tunis,3,3500.0,0.02
130.0,3.0,2,2,1,310000.0,310000.0,tunis,3,2384.6153846153848,0.015384615384615385
130.0,4.0,2,1,1,420000.0,420000.0,tunis,3,3230.769230769231,0.015384615384615385
154.0,4.0,3,3,1,530000.0,530000.0,tunis,3,3441.5584415584417,0.01948051948051948
70.0,2.0,1,1,1,420000.0,420000.0,tunis,3,6000.0,0.014285714285714285
300.0,4.0,3,3,1,1800000.0,1800000.0,tunis,3,6000.0,0.01
104.0,3.0,2,1,1,250000.0,250000.0,tunis,3,2403.846153846154,0.019230769230769232
118.0,2.0,1,1,1,800000.0,800000.0,tunis,3,6779.661016949152,0.00847457627118644
140.0,2.0,2,1,1,350000.0,350000.0,tunis,3,2500.0,0.014285714285714285
149.0,4.0,3,3,1,695000.0,695000.0,tunis,3,4664.4295302013425,0.020134228187919462
153.0,3.0,2,3,2,1025000.0,1025000.0,tunis,3,6699.346405228758,0.013071895424836602
137.0,3.0,2,2,2,724000.0,724000.0,tunis,3,5284.671532846715,0.014598540145985401
63.0,2.0,1,1,1,350000.0,350000.0,tunis,3,5555.555555555556,0.015873015873015872
150.0,3.0,2,1,1,850000.0,850000.0,tunis,3,5666.666666666667,0.013333333333333334
130.0,3.0,2,1,1,375000.0,375000.0,tunis,3,2884.6153846153848,0.015384615384615385
225.0,4.0,3,3,1,1237000.0,1237000.0,tunis,3,5497.777777777777,0.013333333333333334
74.0,2.0,1,1,1,375000.0,375000.0,tunis,3,5067.5675675675675,0.013513513513513514
74.0,2.0,2,1,1,170000.0,170000.0,tunis,3,2297.2972972972975,0.02702702702702703
150.0,3.0,2,1,1,2500000.0,2500000.0,tunis,3,16666.666666666668,0.013333333333333334
95.0,3.0,2,1,1,550000.0,550000.0,tunis,3,5789.473684210527,0.021052631578947368
165.0,4.0,3,2,2,465000.0,465000.0,tunis,3,2818.181818181818,0.01818181818181818
140.0,3.0,2,2,1,650000.0,650000.0,tunis,3,4642.857142857143,0.014285714285714285
114.0,2.0,2,1,1,440000.0,440000.0,tunis,3,3859.6491228070176,0.017543859649122806
100.0,3.0,2,2,1,320000.0,320000.0,tunis,3,3200.0,0.02
65.0,3.0,2,1,1,210000.0,210000.0,tunis,3,3230.769230769231,0.03076923076923077
116.0,2.0,2,1,1,195000.0,195000.0,tunis,3,1681.0344827586207,0.017241379310344827
175.0,4.0,3,2,2,490000.0,490000.0,tunis,3,2800.0,0.017142857142857144
132.0,2.0,2,1,1,450000.0,450000.0,tunis,3,3409.090909090909,0.015151515151515152
220.0,4.0,3,2,5,850000.0,850000.0,tunis,3,3863.6363636363635,0.013636363636363636
64.0,3.0,2,1,1,260000.0,260000.0,tunis,3,4062.5,0.03125
170.0,3.0,3,1,1,600000.0,600000.0,tunis,3,3529.4117647058824,0.01764705882352941
200.0,3.0,2,1,1,380000.0,380000.0,tunis,3,1900.0,0.01
163.0,4.0,4,3,1,875000.0,875000.0,tunis,3,5368.098159509203,0.024539877300613498
102.0,3.0,2,2,1,472590.0,472590.0,tunis,3,4633.235294117647,0.0196078431372549
86.0,3.0,2,2,1,230000.0,230000.0,tunis,3,2674.4186046511627,0.023255813953488372
90.0,2.0,2,1,1,210000.0,210000.0,tunis,3,2333.3333333333335,0.022222222222222223
212.0,2.0,2,1,1,1000000.0,1000000.0,tunis,3,4716.981132075472,0.009433962264150943
137.0,3.0,2,2,1,550000.0,550000.0,tunis,3,4014.598540145985,0.014598540145985401
95.0,2.0,2,1,1,155000.0,155000.0,tunis,3,1631.578947368421,0.021052631578947368
145.0,4.0,2,1,1,768500.0,768500.0,tunis,3,5300.0,0.013793103448275862
150.0,2.0,2,1,1,1200000.0,1200000.0,tunis,3,8000.0,0.013333333333333334
220.0,3.0,2,1,1,1050000.0,1050000.0,tunis,3,4772.727272727273,0.00909090909090909
179.0,2.0,2,1,1,465000.0,465000.0,tunis,3,2597.7653631284916,0.0111731843575419
110.0,2.0,2,1,1,265000.0,265000.0,tunis,3,2409.090909090909,0.01818181818181818
120.0,4.0,3,2,1,500000.0,500000.0,tunis,3,4166.666666666667,0.025
72.0,2.0,1,1,1,320000.0,320000.0,tunis,3,4444.444444444444,0.013888888888888888
140.0,3.0,2,2,1,700000.0,700000.0,tunis,3,5000.0,0.014285714285714285
90.0,3.0,2,1,1,195000.0,195000.0,tunis,3,2166.6666666666665,0.022222222222222223
117.0,2.0,1,1,2,300000.0,300000.0,tunis,3,2564.102564102564,0.008547008547008548
300.0,3.0,4,1,1,680000.0,680000.0,tunis,3,2266.6666666666665,0.013333333333333334
90.0,3.0,2,1,2,175000.0,175000.0,tunis,3,1944.4444444444443,0.022222222222222223
115.0,3.0,2,1,1,150000.0,150000.0,tunis,3,1304.3478260869565,0.017391304347826087
172.0,2.0,2,1,1,845000.0,845000.0,tunis,3,4912.790697674419,0.011627906976744186
300.0,5.0,4,5,1,2800000.0,2800000.0,tunis,3,9333.333333333334,0.013333333333333334
146.0,5.0,4,3,1,530000.0,530000.0,tunis,3,3630.1369863013697,0.0273972602739726
164.0,2.0,2,1,1,580000.0,580000.0,tunis,3,3536.5853658536585,0.012195121951219513
163.0,2.0,2,1,1,340000.0,340000.0,tunis,3,2085.8895705521472,0.012269938650306749
224.0,5.0,4,2,1,895000.0,895000.0,tunis,3,3995.535714285714,0.017857142857142856
201.0,2.0,2,1,1,1150000.0,1150000.0,tunis,3,5721.393034825871,0.009950248756218905
300.0,5.0,4,4,1,1200000.0,1200000.0,tunis,3,4000.0,0.013333333333333334
175.0,4.0,3,3,1,780000.0,780000.0,tunis,3,4457.142857142857,0.017142857142857144
140.0,4.0,3,2,1,742000.0,742000.0,tunis,3,5300.0,0.02142857142857143
83.0,2.0,1,1,1,380000.0,380000.0,tunis,3,4578.313253012048,0.012048192771084338
200.0,5.0,4,2,1,650000.0,650000.0,tunis,3,3250.0,0.02
67.0,2.0,1,1,1,265000.0,265000.0,tunis,3,3955.223880597015,0.014925373134328358
77.0,2.0,2,1,1,312000.0,312000.0,tunis,3,4051.948051948052,0.025974025974025976
240.0,5.0,4,3,1,975000.0,975000.0,tunis,3,4062.5,0.016666666666666666
119.0,3.0,2,1,1,640000.0,640000.0,tunis,3,5378.151260504202,0.01680672268907563
77.0,2.0,1,1,1,440000.0,440000.0,tunis,3,5714.285714285715,0.012987012987012988
60.0,2.0,1,1,1,340000.0,340000.0,tunis,3,5666.666666666667,0.016666666666666666
100.0,3.0,1,2,1,389000.0,389000.0,tunis,3,3890.0,0.01
195.0,4.0,3,3,1,660000.0,660000.0,tunis,3,3384.6153846153848,0.015384615384615385
83.0,2.0,1,1,2,445000.0,445000.0,tunis,3,5361.44578313253,0.012048192771084338
68.0,2.0,1,1,1,368000.0,368000.0,tunis,3,5411.764705882353,0.014705882352941176
129.0,3.0,2,1,1,709000.0,709000.0,tunis,3,5496.124031007752,0.015503875968992248
72.0,2.0,1,1,2,320000.0,320000.0,tunis,3,4444.444444444444,0.013888888888888888
93.0,3.0,2,2,6,500181.0,500181.0,tunis,3,5378.290322580645,0.021505376344086023
165.0,4.0,3,2,1,465000.0,465000.0,tunis,3,2818.181818181818,0.01818181818181818
100.0,3.0,2,1,3,440000.0,440000.0,tunis,3,4400.0,0.02
175.0,4.0,3,2,1,490000.0,490000.0,tunis,3,2800.0,0.017142857142857144
129.0,4.0,3,2,1,520000.0,520000.0,tunis,3,4031.0077519379847,0.023255813953488372
125.0,4.0,3,2,1,429000.0,429000.0,tunis,3,3432.0,0.024
117.0,3.0,2,1,2,386000.0,386000.0,tunis,3,3299.1452991452993,0.017094017094017096
300.0,4.0,4,3,1,1800000.0,1800000.0,tunis,3,6000.0,0.013333333333333334
165.0,4.0,3,2,2,680000.0,680000.0,tunis,3,4121.212121212121,0.01818181818181818
186.0,4.0,3,3,1,720000.0,720000.0,tunis,3,3870.967741935484,0.016129032258064516
102.0,3.0,2,2,1,349000.0,349000.0,tunis,3,3421.5686274509803,0.0196078431372549
110.0,3.0,2,2,8,589111.0,589111.0,tunis,3,5355.554545454545,0.01818181818181818
145.0,4.0,3,2,1,555000.0,555000.0,tunis,3,3827.5862068965516,0.020689655172413793
140.0,4.0,3,2,1,310000.0,310000.0,tunis,3,2214.285714285714,0.02142857142857143
269.0,4.0,3,2,3,790000.0,790000.0,tunis,3,2936.8029739776953,0.011152416356877323
175.0,4.0,3,2,1,780000.0,780000.0,tunis,3,4457.142857142857,0.017142857142857144
83.0,3.0,2,1,1,277000.0,277000.0,tunis,3,3337.3493975903616,0.024096385542168676
117.0,5.0,2,2,2,641000.0,641000.0,tunis,3,5478.6324786324785,0.017094017094017096
151.0,3.0,3,3,1,798000.0,798000.0,tunis,3,5284.76821192053,0.019867549668874173
131.0,3.0,2,1,1,350000.0,350000.0,tunis,3,2671.7557251908397,0.015267175572519083
105.0,3.0,2,1,2,420000.0,420000.0,tunis,3,4000.0,0.01904761904761905
60.0,1.0,1,1,1,320000.0,320000.0,tunis,3,5333.333333333333,0.016666666666666666
144.0,3.0,2,1,2,570000.0,570000.0,tunis,3,3958.3333333333335,0.013888888888888888
110.0,3.0,2,2,1,364000.0,364000.0,tunis,3,3309.090909090909,0.01818181818181818
164.0,4.0,3,4,2,897000.0,897000.0,tunis,3,5469.512195121952,0.018292682926829267
140.0,4.0,3,2,7,741000.0,741000.0,tunis,3,5292.857142857143,0.02142857142857143
110.0,3.0,2,2,2,607000.0,607000.0,tunis,3,5518.181818181818,0.01818181818181818
140.0,4.0,3,2,1,495000.0,495000.0,tunis,3,3535.714285714286,0.02142857142857143
152.0,3.0,2,2,2,350000.0,350000.0,tunis,3,2302.6315789473683,0.013157894736842105
150.0,4.0,3,3,2,735000.0,735000.0,tunis,3,4900.0,0.02
160.0,5.0,4,1,1,570000.0,570000.0,tunis,3,3562.5,0.025
72.0,2.0,1,1,1,457000.0,457000.0,tunis,3,6347.222222222223,0.013888888888888888
167.0,4.0,4,2,1,740000.0,740000.0,tunis,3,4431.137724550898,0.023952095808383235
205.0,4.0,3,3,1,1076000.0,1076000.0,tunis,3,5248.780487804878,0.014634146341463415
72.0,2.0,1,1,1,305000.0,305000.0,tunis,3,4236.111111111111,0.013888888888888888
115.0,4.0,3,2,1,1500000.0,1500000.0,tunis,3,13043.478260869566,0.02608695652173913
80.0,4.0,3,1,1,130000.0,130000.0,tunis,3,1625.0,0.0375
72.0,2.0,1,1,1,320000.0,320000.0,tunis,3,4444.444444444444,0.013888888888888888
120.0,2.0,2,1,1,408646.0,408646.0,tunis,3,3405.383333333333,0.016666666666666666
170.0,2.0,2,1,1,480000.0,480000.0,tunis,3,2823.529411764706,0.011764705882352941
71.0,2.0,1,2,1,340000.0,340000.0,tunis,3,4788.732394366197,0.014084507042253521
63.0,2.0,2,1,1,125000.0,125000.0,tunis,3,1984.126984126984,0.031746031746031744
70.0,2.0,2,1,1,175000.0,175000.0,tunis,3,2500.0,0.02857142857142857
90.0,3.0,2,1,1,240000.0,240000.0,tunis,3,2666.6666666666665,0.022222222222222223
103.0,3.0,2,1,1,571650.0,571650.0,tunis,3,5550.0,0.019417475728155338
140.0,2.0,2,1,1,280000.0,280000.0,tunis,3,2000.0,0.014285714285714285
117.0,3.0,2,2,1,671000.0,671000.0,tunis,3,5735.042735042735,0.017094017094017096
232.0,4.0,3,4,2,1350000.0,1350000.0,tunis,3,5818.9655172413795,0.01293103448275862
95.0,3.0,2,1,5,220000.0,220000.0,tunis,3,2315.7894736842104,0.021052631578947368
217.0,5.0,4,3,1,1193500.0,1193500.0,tunis,3,5500.0,0.018433179723502304
101.0,3.0,2,1,5,288000.0,288000.0,tunis,3,2851.4851485148515,0.019801980198019802
139.0,3.0,2,2,1,764500.0,764500.0,tunis,3,5500.0,0.014388489208633094
65.0,2.0,2,1,1,260000.0,260000.0,tunis,3,4000.0,0.03076923076923077
70.0,1.0,1,1,1,370000.0,370000.0,tunis,3,5285.714285714285,0.014285714285714285
168.0,4.0,3,3,1,924000.0,924000.0,tunis,3,5500.0,0.017857142857142856
206.0,4.0,3,2,1,780000.0,780000.0,tunis,3,3786.4077669902913,0.014563106796116505
170.0,4.0,3,3,2,740000.0,740000.0,tunis,3,4352.941176470588,0.01764705882352941
108.0,2.0,2,1,1,210000.0,210000.0,tunis,3,1944.4444444444443,0.018518518518518517
160.0,6.0,2,2,1,490000.0,490000.0,tunis,3,3062.5,0.0125
219.0,4.0,3,2,1,1095000.0,1095000.0,tunis,3,5000.0,0.0136986301369863
191.0,2.0,2,1,1,700000.0,700000.0,tunis,3,3664.9214659685863,0.010471204188481676
134.0,3.0,2,2,2,295000.0,295000.0,tunis,3,2201.492537313433,0.014925373134328358
173.0,4.0,3,3,6,690000.0,690000.0,tunis,3,3988.4393063583816,0.017341040462427744
300.0,6.0,5,5,1,1600000.0,1600000.0,tunis,3,5333.333333333333,0.016666666666666666
192.0,4.0,3,2,3,773000.0,773000.0,tunis,3,4026.0416666666665,0.015625
300.0,4.0,2,1,1,1800000.0,1800000.0,tunis,3,6000.0,0.006666666666666667
70.0,2.0,1,1,6,180000.0,180000.0,tunis,3,2571.4285714285716,0.014285714285714285
69.0,2.0,1,1,1,443000.0,443000.0,tunis,3,6420.289855072464,0.014492753623188406
132.0,2.0,2,1,1,255000.0,255000.0,tunis,3,1931.8181818181818,0.015151515151515152
135.0,4.0,2,1,1,675000.0,675000.0,tunis,3,5000.0,0.014814814814814815
124.0,6.0,4,1,5,196000.0,196000.0,tunis,3,1580.6451612903227,0.03225806451612903
105.0,2.0,2,1,2,260000.0,260000.0,tunis,3,2476.190476190476,0.01904761904761905
181.0,4.0,3,2,3,785000.0,785000.0,tunis,3,4337.016574585636,0.016574585635359115
118.0,3.0,2,2,2,401000.0,401000.0,tunis,3,3398.3050847457625,0.01694915254237288
140.0,4.0,3,4,1,650000.0,650000.0,tunis,3,4642.857142857143,0.02142857142857143
125.0,3.0,2,2,1,240000.0,240000.0,tunis,3,1920.0,0.016
296.0,4.0,3,3,6,900000.0,900000.0,tunis,3,3040.5405405405404,0.010135135135135136
157.0,5.0,4,2,2,330000.0,330000.0,tunis,3,2101.9108280254777,0.025477707006369428
71.0,2.0,1,1,1,239700.0,239700.0,tunis,3,3376.056338028169,0.014084507042253521
122.0,3.0,2,1,2,310000.0,310000.0,tunis,3,2540.9836065573772,0.01639344262295082
100.0,1.0,2,1,6,240000.0,240000.0,tunis,3,2400.0,0.02
181.0,4.0,3,1,1,780000.0,780000.0,tunis,3,4309.39226519337,0.016574585635359115
132.0,3.0,2,1,1,350000.0,350000.0,tunis,3,2651.5151515151515,0.015151515151515152
118.0,2.0,1,1,1,327000.0,327000.0,tunis,3,2771.186440677966,0.00847457627118644
170.0,3.0,3,1,1,240000.0,240000.0,tunis,3,1411.764705882353,0.01764705882352941
58.0,1.0,1,1,1,183000.0,183000.0,tunis,3,3155.1724137931033,0.017241379310344827
118.0,3.0,2,2,1,600000.0,600000.0,tunis,3,5084.745762711865,0.01694915254237288
115.0,3.0,2,1,2,340000.0,340000.0,tunis,3,2956.521739130435,0.017391304347826087
77.0,3.0,2,1,4,245000.0,245000.0,tunis,3,3181.818181818182,0.025974025974025976
195.0,7.0,4,1,7,420000.0,420000.0,tunis,3,2153.846153846154,0.020512820512820513
300.0,2.0,2,1,1,200000.0,200000.0,tunis,3,666.6666666666666,0.006666666666666667
97.0,2.0,2,1,1,345000.0,345000.0,tunis,3,3556.701030927835,0.020618556701030927
100.0,4.0,3,1,2,280000.0,280000.0,tunis,3,2800.0,0.03
151.0,4.0,3,3,1,797000.0,797000.0,tunis,3,5278.145695364238,0.019867549668874173
239.0,4.0,4,3,1,750000.0,750000.0,tunis,3,3138.0753138075315,0.016736401673640166
106.0,4.0,3,1,1,280000.0,280000.0,tunis,3,2641.509433962264,0.02830188679245283
152.0,4.0,3,2,1,520000.0,520000.0,tunis,3,3421.0526315789475,0.019736842105263157
178.0,4.0,3,3,1,1126000.0,1126000.0,tunis,3,6325.842696629214,0.016853932584269662
70.0,2.0,2,1,1,150000.0,150000.0,tunis,3,2142.8571428571427,0.02857142857142857
189.0,2.0,4,1,1,930000.0,930000.0,tunis,3,4920.6349206349205,0.021164021164021163
65.0,2.0,2,1,1,400000.0,400000.0,tunis,3,6153.846153846154,0.03076923076923077
85.0,3.0,2,1,3,220000.0,220000.0,tunis,3,2588.235294117647,0.023529411764705882
154.0,2.0,3,2,1,593000.0,593000.0,tunis,3,3850.6493506493507,0.01948051948051948
252.0,3.0,4,2,1,947300.0,947300.0,tunis,3,3759.126984126984,0.015873015873015872
180.0,4.0,3,1,3,190000.0,190000.0,tunis,3,1055.5555555555557,0.016666666666666666
204.0,4.0,2,1,1,780000.0,780000.0,tunis,3,3823.529411764706,0.00980392156862745
300.0,12.0,9,5,1,1800000.0,1800000.0,tunis,3,6000.0,0.03
123.0,3.0,2,2,1,553500.0,553500.0,tunis,3,4500.0,0.016260162601626018
180.0,4.0,3,2,1,915000.0,915000.0,tunis,3,5083.333333333333,0.016666666666666666
236.0,4.0,4,1,1,1100000.0,1100000.0,tunis,3,4661.016949152542,0.01694915254237288
45.0,1.0,1,1,2,245000.0,245000.0,tunis,3,5444.444444444444,0.022222222222222223
110.0,3.0,2,2,1,360000.0,360000.0,tunis,3,3272.7272727272725,0.01818181818181818
128.0,2.0,2,1,1,430000.0,430000.0,tunis,3,3359.375,0.015625
244.0,3.0,2,1,1,1060000.0,1060000.0,tunis,3,4344.262295081967,0.00819672131147541
113.0,3.0,2,1,4,200000.0,200000.0,tunis,3,1769.9115044247787,0.017699115044247787
125.0,3.0,2,1,1,365000.0,365000.0,tunis,3,2920.0,0.016
125.0,3.0,2,1,1,405000.0,405000.0,tunis,3,3240.0,0.016
43.0,1.0,1,1,1,245000.0,245000.0,tunis,3,5697.674418604651,0.023255813953488372
90.0,3.0,2,2,2,320000.0,320000.0,tunis,3,3555.5555555555557,0.022222222222222223
98.0,3.0,2,1,1,185000.0,185000.0,tunis,3,1887.7551020408164,0.02040816326530612
110.0,3.0,2,1,1,250000.0,250000.0,tunis,3,2272.7272727272725,0.01818181818181818
180.0,7.0,4,1,1,450000.0,450000.0,tunis,3,2500.0,0.022222222222222223
120.0,6.0,2,1,2,170000.0,170000.0,tunis,3,1416.6666666666667,0.016666666666666666
172.0,4.0,3,2,1,750000.0,750000.0,tunis,3,4360.46511627907,0.01744186046511628
112.0,3.0,2,1,1,250000.0,250000.0,tunis,3,2232.1428571428573,0.017857142857142856
95.0,3.0,3,1,1,240000.0,240000.0,tunis,3,2526.315789473684,0.031578947368421054
72.0,2.0,1,1,1,320000.0,320000.0,tunis,3,4444.444444444444,0.013888888888888888
300.0,5.0,4,2,1,3000000.0,3000000.0,tunis,3,10000.0,0.013333333333333334
168.0,4.0,3,2,4,350000.0,350000.0,tunis,3,2083.3333333333335,0.017857142857142856
110.0,2.0,2,1,1,500000.0,500000.0,tunis,3,4545.454545454545,0.01818181818181818
300.0,10.0,6,3,1,1100000.0,1100000.0,tunis,3,3666.6666666666665,0.02
108.0,3.0,2,1,1,524000.0,524000.0,tunis,3,4851.851851851852,0.018518518518518517
75.0,2.0,1,1,4,304000.0,304000.0,tunis,3,4053.3333333333335,0.013333333333333334
174.0,4.0,3,3,3,593000.0,593000.0,tunis,3,3408.0459770114944,0.017241379310344827
165.0,4.0,3,3,1,561000.0,561000.0,tunis,3,3400.0,0.01818181818181818
94.0,1.0,2,1,1,433600.0,433600.0,tunis,3,4612.765957446809,0.02127659574468085
93.0,1.0,4,1,1,120000.0,120000.0,tunis,3,1290.3225806451612,0.043010752688172046
200.0,4.0,3,2,3,790000.0,790000.0,tunis,3,3950.0,0.015
57.0,2.0,1,1,1,338235.0,338235.0,tunis,3,5933.9473684210525,0.017543859649122806
275.0,4.0,3,2,6,990000.0,990000.0,tunis,3,3600.0,0.01090909090909091
120.0,2.0,2,1,1,510000.0,510000.0,tunis,3,4250.0,0.016666666666666666
174.0,3.0,2,1,1,982000.0,982000.0,tunis,3,5643.6781609195405,0.011494252873563218
185.0,4.0,3,3,1,460000.0,460000.0,tunis,3,2486.4864864864867,0.016216216216216217
122.0,2.0,2,1,1,400000.0,400000.0,tunis,3,3278.688524590164,0.01639344262295082
90.0,3.0,2,1,1,490000.0,490000.0,tunis,3,5444.444444444444,0.022222222222222223
199.0,2.0,2,1,1,830000.0,830000.0,tunis,3,4170.854271356784,0.010050251256281407
153.0,4.0,3,2,1,430000.0,430000.0,tunis,3,2810.4575163398695,0.0196078431372549
62.0,2.0,1,1,1,345000.0,345000.0,tunis,3,5564.5161290322585,0.016129032258064516
70.0,3.0,1,1,1,300000.0,300000.0,tunis,3,4285.714285714285,0.014285714285714285
63.0,1.0,1,1,3,345000.0,345000.0,tunis,3,5476.190476190476,0.015873015873015872
120.0,3.0,2,1,7,580000.0,580000.0,tunis,3,4833.333333333333,0.016666666666666666
140.0,4.0,3,2,5,420000.0,420000.0,tunis,3,3000.0,0.02142857142857143
114.0,3.0,2,1,1,330000.0,330000.0,tunis,3,2894.7368421052633,0.017543859649122806
72.0,2.0,1,1,4,251850.0,251850.0,tunis,3,3497.9166666666665,0.013888888888888888
124.0,3.0,2,2,4,420000.0,420000.0,tunis,3,3387.0967741935483,0.016129032258064516
100.0,3.0,2,2,5,315000.0,315000.0,tunis,3,3150.0,0.02
43.0,1.0,1,1,1,265000.0,265000.0,tunis,3,6162.790697674419,0.023255813953488372
84.0,2.0,2,1,1,190000.0,190000.0,tunis,3,2261.904761904762,0.023809523809523808
103.0,2.0,2,1,1,470000.0,470000.0,tunis,3,4563.1067961165045,0.019417475728155338
88.0,2.0,2,1,1,210000.0,210000.0,tunis,3,2386.3636363636365,0.022727272727272728
173.0,2.0,2,1,1,325000.0,325000.0,tunis,3,1878.612716763006,0.011560693641618497
130.0,7.0,3,2,7,313000.0,313000.0,tunis,3,2407.6923076923076,0.023076923076923078
108.0,2.0,2,1,1,540000.0,540000.0,tunis,3,5000.0,0.018518518518518517
128.0,4.0,2,2,1,445000.0,445000.0,tunis,3,3476.5625,0.015625
210.0,4.0,3,2,1,320000.0,320000.0,tunis,3,1523.8095238095239,0.014285714285714285
117.0,4.0,4,1,3,210000.0,210000.0,tunis,3,1794.871794871795,0.03418803418803419
178.0,4.0,3,3,1,680000.0,680000.0,tunis,3,3820.224719101124,0.016853932584269662
146.0,4.0,3,2,1,580000.0,580000.0,tunis,3,3972.6027397260273,0.02054794520547945
173.0,4.0,3,2,4,650000.0,650000.0,tunis,3,3757.225433526012,0.017341040462427744
50.0,2.0,1,1,1,440000.0,440000.0,tunis,3,8800.0,0.02
176.0,4.0,3,2,1,420000.0,420000.0,tunis,3,2386.3636363636365,0.017045454545454544
110.0,4.0,3,1,1,300000.0,300000.0,tunis,3,2727.2727272727275,0.02727272727272727
92.0,2.0,1,1,5,340000.0,340000.0,tunis,3,3695.6521739130435,0.010869565217391304
260.0,5.0,4,2,3,1500000.0,1500000.0,tunis,3,5769.2307692307695,0.015384615384615385
168.0,4.0,3,2,1,638000.0,638000.0,tunis,3,3797.6190476190477,0.017857142857142856
188.0,4.0,3,2,1,750000.0,750000.0,tunis,3,3989.3617021276596,0.015957446808510637
290.0,4.0,3,2,1,855000.0,855000.0,tunis,3,2948.2758620689656,0.010344827586206896
135.0,3.0,2,2,4,540000.0,540000.0,tunis,3,4000.0,0.014814814814814815
152.0,4.0,3,2,1,520000.0,520000.0,tunis,3,3421.0526315789475,0.019736842105263157
225.0,5.0,3,3,1,770000.0,770000.0,tunis,3,3422.222222222222,0.013333333333333334
